text,HATE,NOT,OFFN,PRFN,Race,Religion,Gender,Other,None
you are retarded and paranoid not woke has met me in person he will tell you i am a dispatcher and not a fed dude you are hilarious,0,0,1,1,0,0,0,0,1
you mean immigrants ex pats is a term used by white people for white people colonialists,0,1,0,0,0,0,0,0,1
it just a bunch of roided up monkeys jumping and running around why pay for it when you can go into any ghetto and see the same shit,0,0,1,1,1,0,0,0,0
belong to the ghetto,0,1,0,0,0,0,0,0,1
i will slap da shit outta white girl bitch do not tell me you want my nigger cock,0,0,1,1,0,0,0,0,0
frag a sand nigger for jesus it the right thing to do,1,0,0,1,1,0,0,0,0
some butthurt kike reported this display picture i can not understand how it violates any of twitter rules tho,1,0,0,1,0,1,0,0,0
lol he a classy hoe,0,0,1,1,0,0,1,0,0
i can not fckn stand the towelhead,1,0,0,1,1,0,0,0,0
i literally told them to walk their ass around the court like why tf you trying to walk in the middle of the court just to leave the gym then the white bitch had the nerves to keep looking at me like she had a problem,0,0,1,1,1,0,0,0,0
says a cartoon posting euro socialist living in govt housing getting a govt welfare check and extolling socialism to americans classic example of how these leftist neo nazis will come for the jews first but as always they will then target normal people normal people need to always remember this,0,1,0,1,0,0,0,0,1
that is probably for my obamas homosexual escapade that morning,0,0,1,1,0,0,1,0,0
who are the domestic terrorists antifascist protesters who oppose hate groups or actual far right neonazi white supremacist fascists who murder americans antifa domestic terrorists,0,1,0,1,0,0,0,0,1
daniel boone was a man he was a big man but i was bigger so he ran like a nigger up a tree,0,0,1,1,1,0,0,0,0
yip the victim mentality type the vulgar language gutter swipes poor upbringing too want for everything but not prepared to work hard its owed bec white caused my failures in life the irony the biggest contributors to philanthropy in the world are all white people,0,1,0,1,0,0,0,0,1
another leftist sheboon,1,0,0,0,1,0,1,0,0
if heaven had a ghetto,0,0,1,0,0,0,0,0,1
dwts they all look good in white,0,1,0,0,0,0,0,0,1
ha this coming from a two time loser not to mention that she one of the if not the most corrupt person politician the usa has ever had she fails to mention that her popular win were from the illegal alien votes,0,1,0,0,0,0,0,1,0
so just asians now right,0,1,0,0,0,0,0,0,1
seeing niglets playing niggerball in the middle of the street is just part and parcel of living in a multiracial society,1,0,0,1,1,0,0,0,0
airpods are cool and all until you lose those hoes every min,0,1,0,1,0,0,0,0,1
r you kidding it be all over the news lol media hawks would jump on it quick and make it front page where they d be sure to mention at least times how many jews suffered n died in the holocaust,0,1,0,1,0,0,0,0,1
how much mental flip flopping does it require when you are talking about million immigrants and a democratic party that seeks to incite them against a scapegoated native population because they want votes,0,0,1,1,0,0,0,1,0
i will not come out gay again i am heterosexual man no more saying i am a virgin either that why people said i was gay,0,1,0,1,0,0,0,0,1
is it we are a global minority we already have a single mother gibs state that institutionalized cuckoldry why should they waste more resources on non whites wife up a white girl take care of your white kids this is not that difficult,1,0,0,1,0,0,0,0,0
you want to fight let us do it i am fighting in the ring cochise you down or you going to be a pussy and give me this fight me in the desert shit i am not retarded and i do not got all day you want to do this or you going to puss out,0,0,1,1,0,0,0,0,1
you see how they all look retarded well that how you looking right now thinking they fixing to beat the lakers,0,0,1,1,0,0,0,0,1
how do we instigate a war between japan and israel shinzo abe did not like the shoe desert the kike served him,1,0,0,1,0,1,0,0,0
because it my time and it my life you all haha what they be sounding like i guess so i guess hoe,0,1,0,1,0,0,0,0,1
i realized women just retarded they will never look at shit the way you do,0,0,1,1,0,0,1,0,0
wow never had such a busy evening until now bluehand family joining gab in droves here all free speech is welcomed if snowflake soy boy leftie sjws are not content with mute or stop follow then they can fuck off to dhimmi moslem cock sucking twatter,0,0,1,1,0,0,0,0,0
did you all know illegal immigrants and la will not get their car impounded if caught without proper documentation meanwhile my black ass first time going to jail was because the cop white girl claimed my liscence was suspended despite me having court documents showing it wasn t,0,1,0,1,0,0,0,0,1
i have bought three dresses on this trip they are all white and black i guess the lesson to be learned is that unconscious patriotism practicality,0,1,0,0,0,0,0,0,1
long story short whites are dying out because jews convinced us to kill ourselves to atone for the holocaust,1,0,0,1,0,1,0,0,0
and you a nightshade kike sand nigger,1,0,0,1,1,1,0,0,0
tw homophobia me vs hating myself because i am queer and poly more likely than you think,0,1,0,1,0,0,0,0,1
do not let trump know he will cage them for being illegal aliens,0,1,0,1,0,0,0,0,1
i will call my friends and we go fuck up that nigger,1,0,0,1,1,0,0,0,0
i say this with love she a badass bitch,0,1,0,1,0,0,0,0,1
men still get raped and assaulted so this is just stupid,0,1,0,1,0,0,0,0,1
no more chinese immigration into the usa they are just like sand niggers and jews simply here to exploit us,1,0,0,1,1,0,0,0,0
it would deal with islam muhumped lgbt drag queens trannys and all the things the left is infatuated with sadly i do not have time for that yet,0,0,1,1,0,1,1,0,0
i raped david cameron because it sneezed at me on minecraft,0,1,0,1,0,0,0,0,1
its dumb bitch season all year round,0,0,1,1,0,0,1,0,0
yes they can many think moslems will fight well armed white str8 christians instead of easy targets like gay bars others are paid to say moslems are peaceful,1,0,0,1,1,1,1,0,0
he just throwing that hoe up,0,1,0,1,0,0,1,0,0
consider that maybe dykes are defensive bc our whole lives we have been treated like sexualized side shows to use for fun every time we have tried to outwardly express our attraction to women,0,1,0,1,0,0,1,0,0
the cross is superior to the inferior crescent moon islam is beneath christianity judaism muslims pray against infidels fridayfeeling,1,0,0,1,0,1,0,0,0
kpop fans going to switch like faggots when the full mv drops like they always do you all stay tryna be different nn,0,0,1,1,0,0,1,0,0
when the hamilton crew censured pence they proved themselves deaf queer and dense spooks queers and lesbians are we anti thespian to make a few jokes at their expense hamilton boycott hamilton tw exit pence maga a,0,1,0,1,0,0,0,0,1
autist sociopaths like yourself are always attracted to either sociopathic nazi movements or sociopathic islamic movements pick and choose bubbeleh,0,0,1,1,0,1,0,0,0
responsibility of an immigrants son,0,1,0,0,0,0,0,1,0
blacks muzzys wetbacks first,1,0,0,1,1,0,0,0,0
had fun watching a mudslime goatfucker getting rolled this morning trying to steal alcohol from the supermarket,1,0,0,1,0,1,0,0,0
no longer fake fucking with you hoes,0,0,1,1,0,0,1,0,0
they kill muslims and limited the journalism are you human,0,1,0,1,0,1,0,0,0
more than french towns battle floodwaters as river seine is set to reach peak tonight closing roads and schools and evacuating hospitals in underwater paris hey maybe they can permanently evacuate gillions of invading barbarian muslimes,1,0,0,1,0,1,0,0,0
you mean nazis they do not ban them enough frankly,0,1,0,1,0,0,0,0,1
no are you retarded,0,0,1,1,0,0,0,0,1
lol i am just laughing my ass off at you for thinking that white identity actually means something i guess then that you identify with the hollywood white commies,0,1,0,1,0,0,0,0,0
that hoe only got time for his friends,0,0,1,1,0,0,1,0,0
another foreign born gay moslem,0,1,0,1,0,0,0,0,1
it so funny to me that whoever hates on tp the clique will find them and play along kdkjskjssjk,0,1,0,1,0,0,0,0,1
na actually buddhist christian sikh jain and hindu all were refugees and were allowed by indian government so they are living here legally but bangladeshi illegal immigrants are not so that why he cleared the air that all those refugess will not be asked to leave,0,1,0,1,0,0,0,0,1
lmao so that really the nigga i was struggling for what typa weed was i taking,0,1,0,1,1,0,0,0,0
i hope ice arrest illegal immigrants and their sponsors,0,0,1,1,0,0,0,1,0
put blacks on welfare isolate in ghettos keeping them down put refugees in isolated communities not helping them assimilate repeat repeat repeat no learning what does not work,0,1,0,1,1,0,0,1,0
do not be scared of that real women like a strong confident man not the type of men that exist now that are asking for permission to kiss their wife,0,1,0,0,0,0,1,0,0
oh well then he just a moron full accelerationism would have been the route to go if the cunt had been elected with trump it an absolutely retarded play,0,0,1,1,0,0,0,0,0
its not necessary for niggerz to have an average iq above to make ur women paticipate in racemixing untill there is no more white,1,0,0,1,1,0,0,0,0
it okay to be white it okay to be black it okay to be asian it okay to be a woman it okay to be a man it okay to be gay it okay to be straight it okay to be you but its never okay to hate blur,0,1,0,1,0,0,0,0,1
